NOR,1920,Summer,Fornebo
MDV,2008,Summer,Maldives
DEN,1948,Winter,Denmark
USA,1964,Winter,United States
GBR,1924,Summer,Great Britain-1
GER,2008,Summer,Germany-2
SUI,1964,Winter,Switzerland
URS,1952,Summer,Korshun
GRE,1976,Winter,Greece
GBR,1908,Summer,Cobweb-1
PUR,1968,Summer,Puerto Rico
THA,2016,Summer,Thailand
ETH,1956,Summer,Ethiopia
MON,1984,Summer,Monaco
JAM,1996,Summer,Jamaica
USA,2004,Summer,United States-1
GRE,1968,Summer,Greece
BOL,1996,Summer,Bolivia
NZL,1988,Winter,New Zealand
AUS,2016,Summer,Australia-1
TUR,2010,Winter,Turkey
IRL,1968,Summer,Ireland
MEX,2004,Summer,Mexico
IND,2002,Winter,India
NCA,1980,Summer,Nicaragua
CZE,2016,Summer,Czech Republic
CRO,1996,Summer,Croatia
GBS,1996,Summer,Guinea Bissau
CMR,1976,Summer,Cameroon
USA,1904,Summer,Ravenswood Boat Club-2
JAM,1988,Winter,Jamaica
RUS,2010,Winter,Russia-1
CRO,2006,Winter,Croatia
NOR,1912,Summer,Norway-2
ITA,1956,Summer,Aretusa
KOR,1972,Winter,South Korea
FRA,1900,Summer,Pirouette-31
CHN,1992,Summer,China
BEL,1920,Summer,Tan-Fe-Pah
ITA,1998,Winter,Italy-1
NOR,1992,Summer,Norway
UKR,1996,Summer,Ukraine
MAD,2008,Summer,Madagascar
BEL,1924,Summer,Belgium-1
USA,1988,Winter,United States-3
LUX,1924,Summer,Luxembourg
ARG,1948,Summer,Djinn
ARG,2008,Summer,Argentina-2
YUG,1972,Summer,Yugoslavia-2
NZL,2012,Summer,New Zealand
GER,1906,Summer,Germany
ITA,2006,Winter,Italy
MON,1960,Summer,Monaco
DEN,1924,Summer,Denmark-1
GUY,1996,Summer,Guyana
CAM,1964,Summer,Cambodia
FRA,1900,Summer,Femur-18
ARG,1996,Summer,Argentina
UAE,2016,Summer,United Arab Emirates
PAN,1984,Summer,Panama
GER,2010,Winter,Germany-2
ARG,1968,Summer,Argentina
FRA,1948,Winter,France-2
ARG,1952,Winter,Argentina
JAM,2012,Summer,Jamaica
BIZ,2016,Summer,Belize
BAN,2008,Summer,Bangladesh
IND,2012,Summer,India-1
NRU,2016,Summer,Nauru
RWA,2000,Summer,Rwanda
BER,2002,Winter,Bermuda
GBS,2012,Summer,Guinea Bissau
SYR,1972,Summer,Syria
THA,2004,Summer,Thailand-1
AUS,2010,Winter,Australia
FRG,1968,Winter,West Germany
FIJ,1988,Winter,Fiji
NCA,2016,Summer,Nicaragua
SWE,1968,Summer,Sweden
CHI,1948,Summer,Chile
UKR,2012,Summer,Ukraine
MGL,1968,Summer,Mongolia
UGA,2008,Summer,Uganda
FRA,2000,Summer,France
ZIM,1992,Summer,Zimbabwe
GER,1936,Winter,Germany-1
AUT,1988,Winter,Austria
GRE,1964,Summer,Greece
ISL,1992,Winter,Iceland
KSA,1988,Summer,Saudi Arabia
IRL,1964,Summer,Ireland
CHI,1912,Summer,Chile
PER,2012,Summer,Peru
ZAM,1964,Summer,Zambia
TTO,1964,Summer,Trinidad and Tobago
USA,1992,Winter,United States-1
AUT,1980,Winter,Austria-1
SEN,1964,Summer,Senegal
LIB,1972,Summer,Lebanon
GUI,2004,Summer,Guinea
NED,1984,Summer,Netherlands
GUY,1992,Summer,Guyana
FRA,1900,Summer,Mignon-29
GBR,1948,Summer,Johan
CAN,1960,Summer,Argo II
QAT,1988,Summer,Qatar
ROU,1992,Summer,Romania
JAM,2002,Winter,Jamaica
LAT,2012,Summer,Latvia-1
GRE,1996,Summer,Greece
DEN,1952,Summer,Denmark
SCG,2004,Summer,Serbia and Montenegro
TAN,2008,Summer,Tanzania
EUN,1992,Summer,Unified Team-2
HUN,2002,Winter,Hungary
LIB,1948,Winter,Lebanon
VIN,2008,Summer,Saint Vincent and the Grenadines
CAN,1948,Summer,Scaup
FRA,1920,Summer,France-3
YUG,1992,Winter,Yugoslavia-1
USA,1900,Summer,United States/France
GEQ,2008,Summer,Equatorial Guinea
GER,1928,Winter,Germany-1
BAH,1996,Summer,Bahamas
ITA,1896,Summer,Italy
CRO,2002,Winter,Croatia
ITA,1924,Summer,Mebi
SUI,1900,Summer,Lerina
ITA,1992,Winter,Italy
DEN,1956,Summer,Denmark
AUT,2008,Summer,Austria-1
FIJ,2000,Summer,Fiji
AUS,2000,Summer,Australia-1
ZIM,2012,Summer,Zimbabwe
FRA,1900,Summer,Galopin-20
SWE,1952,Winter,Sweden-2
URS,1964,Winter,Soviet Union-2
JPN,1964,Winter,Japan
KOR,2000,Summer,South Korea
GER,1992,Winter,Germany-2
NED,1936,Winter,Netherlands
GAM,2000,Summer,Gambia
ROU,1992,Summer,Romania-1
UKR,2008,Summer,Ukraine-2
NIG,1972,Summer,Niger
MEX,1964,Summer,Xolotl
NED,1968,Summer,Netherlands
JPN,1998,Winter,Japan-1
SWE,1936,Summer,Sweden
USA,1932,Winter,United States
FRA,1900,Summer,Turquoise-1
IVB,2016,Summer,British Virgin Islands
GBR,1948,Winter,Great Britain-1
GBR,1906,Summer,Great Britain
ESP,1972,Summer,Spain
USA,1948,Winter,United States
ISV,1994,Winter,United States Virgin Islands-1
AND,2010,Winter,Andorra
FRA,1900,Summer,Demi-Mondaine-17
CAN,1932,Winter,Canada
FRA,1908,Summer,France-1
SWE,1964,Summer,Sweden
SUD,2008,Summer,Sudan
BEL,1984,Winter,Belgium
HKG,2006,Winter,Hong Kong
ESP,1948,Winter,Spain
USA,1904,Summer,St. Rose-2
SWE,1936,Summer,Sunshine
SUI,1998,Winter,Switzerland-2
URS,1988,Winter,Soviet Union-1
GBR,2000,Summer,Great Britain-2
HUN,1936,Winter,Hungary
ETH,1968,Summer,Ethiopia
KIR,2012,Summer,Kiribati
GER,1964,Summer,Mutafo
ITA,2006,Winter,Italy-2
SWE,1996,Summer,Sweden
CAN,2000,Summer,Canada
CPV,2016,Summer,Cape Verde
SWE,1980,Summer,Sweden
CAN,1984,Winter,Canada
GUM,2008,Summer,Guam
NZL,1976,Winter,New Zealand
URU,1968,Summer,Uruguay
NCA,2000,Summer,Nicaragua
FRA,1988,Winter,France
UKR,2006,Winter,Ukraine-2
FRA,1956,Summer,France
GEO,2004,Summer,Georgia
ISR,1994,Winter,Israel
GBR,2004,Summer,Great Britain
HUN,1928,Winter,Hungary
CAN,1936,Winter,Canada-1
RHO,1960,Summer,Peri
ESP,1960,Summer,Pasodoble
AUS,2004,Summer,Australia-2
PAR,2008,Summer,Paraguay
AUS,1964,Summer,Australia
BLR,2002,Winter,Belarus
FRA,1900,Summer,Gwendoline-22
JPN,1992,Winter,Japan
JPN,1994,Winter,Japan
SUI,1956,Winter,Switzerland-1
TCH,1968,Winter,Czechoslovakia-1
BAN,1988,Summer,Bangladesh
IRI,1972,Summer,Iran
NOR,1912,Summer,Kristiania Roklub
FRA,2010,Winter,France-1
GBR,1900,Summer,Scotia
ECU,2000,Summer,Ecuador
USA,1980,Winter,United States
OMA,2016,Summer,Oman
SUI,1896,Summer,Switzerland
SYR,1980,Summer,Syria
PAK,2010,Winter,Pakistan
FRG,1968,Winter,West Germany-3
ITA,2002,Winter,Italy-1
BOL,1956,Winter,Bolivia
KOR,1952,Summer,South Korea
TUR,1998,Winter,Turkey
NOR,1948,Summer,Apache
JPN,1992,Summer,Japan-2
CMR,2000,Summer,Cameroon
ROU,1984,Winter,Romania
UGA,1988,Summer,Uganda
AND,1992,Winter,Andorra
USA,1936,Summer,Angerburg
AND,1980,Winter,Andorra
BIZ,2004,Summer,Belize
JOR,2000,Summer,Jordan
DEN,2008,Summer,Denmark
TUR,2014,Winter,Turkey
ITA,1906,Summer,Barion/Bari-2
HAI,1996,Summer,Haiti
TCH,1924,Summer,Czechoslovakia
BUL,1998,Winter,Bulgaria
ITA,1992,Winter,Italy-2
AFG,2012,Summer,Afghanistan
AUT,1992,Winter,Austria-1
BEL,1912,Summer,Royal Club Nautique de Gand
TUN,1968,Summer,Tunisia
ROU,1992,Summer,Romania-2
DEN,1924,Summer,Denmark
ISL,2002,Winter,Iceland
BEL,1908,Summer,Zut
BUL,2014,Winter,Bulgaria
LUX,1968,Summer,Luxembourg
FIN,1964,Summer,Finland
CAN,1936,Summer,Dresden
GER,1904,Summer,Germany/United States
BEL,1988,Winter,Belgium
SUI,1924,Summer,Switzerland
NED,1924,Summer,Netherlands
AUS,2012,Summer,Australia
RSA,1936,Summer,South Africa
IRL,1996,Summer,Ireland
CHI,1988,Winter,Chile
URU,1964,Summer,Uruguay
ARG,2016,Summer,Argentina
FRA,1998,Winter,France-1
FRA,1900,Summer,Esterel-1
LAO,1996,Summer,Laos
BOT,1984,Summer,Botswana
NCA,1976,Summer,Nicaragua
MEX,1960,Summer,Chamukina
FRA,1968,Winter,France
POL,1964,Summer,Poland
AUS,1998,Winter,Australia
VEN,2006,Winter,Venezuela
DOM,1972,Summer,Dominican Republic
INA,1960,Summer,Indonesia
PAN,2012,Summer,Panama
FIN,1980,Summer,Finland
CAN,1956,Summer,Canada
LBR,1960,Summer,Liberia
TCH,1964,Winter,Czechoslovakia-1
USA,1900,Summer,"BLO Polo Club, Rugby"
KOR,2008,Summer,South Korea-1
SOM,2008,Summer,Somalia
URS,1976,Summer,Soviet Union
TUR,1932,Summer,Turkey
TTO,2000,Summer,Trinidad and Tobago
FRA,1900,Summer,Compigne Polo Club
GER,1936,Summer,Gustel V
AUS,2014,Winter,Australia
GER,2002,Winter,Germany-2
NOR,1972,Summer,Norway
ECU,2016,Summer,Ecuador
POL,1996,Summer,Poland
USA,1956,Winter,United States-2
NED,1998,Winter,Netherlands
ARM,2008,Summer,Armenia
RSA,1932,Summer,Springbok
CHA,2000,Summer,Chad
BEL,2000,Summer,Belgium
PNG,2016,Summer,Papua New Guinea
SUD,1988,Summer,Sudan
JPN,1976,Winter,Japan
IRL,2012,Summer,Ireland
ROU,1972,Winter,Romania-1
ITA,1976,Winter,Italy-1
GUI,1988,Summer,Guinea
FRA,1900,Summer,Hb-24
PER,1936,Summer,Peru
USA,2006,Winter,United States-1
AHO,1964,Summer,Netherlands Antilles
BOT,1980,Summer,Botswana
TTO,2012,Summer,Trinidad and Tobago
GBR,1912,Summer,Great Britain-3
RUS,2006,Winter,Russia-1
NEP,2006,Winter,Nepal
PAK,1988,Summer,Pakistan
HUN,1968,Summer,Hungary
JPN,2002,Winter,Japan-1
ANZ,1908,Summer,Australasia
SMR,1980,Summer,San Marino
NOR,1920,Summer,Heira II
SWE,1924,Summer,Sweden-1
FRA,1900,Summer,Scamasaxe-34
ZIM,1928,Summer,Zimbabwe
NZL,1964,Summer,Pandora
GUM,1988,Summer,Guam
URS,1976,Winter,Soviet Union-1
NOR,1956,Winter,Norway
GAB,2012,Summer,Gabon
HON,2012,Summer,Honduras
FRA,2004,Summer,France
JPN,1980,Winter,Japan
SLO,2010,Winter,Slovenia
BEL,1952,Winter,Belgium-2
IRQ,1996,Summer,Iraq
GBR,1908,Summer,Mouchette-2
AUT,1906,Summer,Austria
USA,1960,Winter,United States-1
KAZ,2000,Summer,Kazakhstan
YUG,1948,Winter,Yugoslavia
POR,1956,Summer,Faneca
TUR,1960,Summer,Turkey
LUX,1996,Summer,Luxembourg
JPN,2008,Summer,Rambo
MAS,1964,Summer,Malaysia
USA,1904,Summer,United States-7
GBR,1968,Winter,Great Britain-2
LUX,2006,Winter,Luxembourg
CHN,1994,Winter,China
DEN,1992,Winter,Denmark
AND,1998,Winter,Andorra
KUW,1980,Summer,Kuwait
LTU,1992,Winter,Lithuania
PAK,1996,Summer,Pakistan
SYR,1992,Summer,Syria
SUI,1900,Summer,Switzerland
EST,1928,Winter,Estonia
NOR,1976,Winter,Norway-2
MYA,1964,Summer,Myanmar
PUR,1984,Summer,Puerto Rico
DMA,2012,Summer,Dominica
CAN,1968,Winter,Canada
MGL,1980,Summer,Mongolia
BEL,2008,Summer,Belgium
NOR,1928,Summer,Norna
IND,1972,Summer,India
ROU,1984,Winter,Romania-2
YEM,1992,Summer,Yemen
AND,2014,Winter,Andorra
GRE,1904,Summer,Pan-Hellenic Athletic Club
MTN,2004,Summer,Mauritania
DEN,2002,Winter,Denmark
MAD,2006,Winter,Madagascar
HKG,1964,Summer,Phoenix
ALB,1972,Summer,Albania
ITA,1952,Summer,Ciocca
MAR,2010,Winter,Morocco
PUR,1988,Winter,Puerto Rico
AUS,2004,Summer,Australia-1
AUS,1988,Winter,Australia
USA,1904,Summer,"Central Turnverein, Chicago"
LTU,2008,Summer,Lithuania
USA,1928,Summer,Frieda
BLR,1996,Summer,Belarus
JPN,1924,Summer,Japan-1
GAM,2004,Summer,Gambia
AND,2002,Winter,Andorra
GBR,1964,Summer,Lady C
POR,1928,Summer,Camelia
BLR,2006,Winter,Belarus
CHN,2012,Summer,China-1
LUX,2012,Summer,Luxembourg
GUA,1932,Summer,Guatemala
TPE,1988,Summer,Chinese Taipei-2
NOR,1920,Summer,Sildra-1
AUT,1928,Winter,Austria
BAH,1960,Summer,Bim
GBR,1964,Summer,Andromeda
ISR,2006,Winter,Israel
NZL,2016,Summer,New Zealand
POL,1912,Summer,Poland
PUR,1960,Summer,Puerto Rico
JPN,1996,Summer,Japan
COD,1992,Summer,Congo (Kinshasa)
BHU,1996,Summer,Bhutan
GHA,2010,Winter,Ghana
GRE,1960,Summer,Greece
NED,1924,Summer,Willem-Six
YEM,2012,Summer,Yemen
CAY,2010,Winter,Cayman Islands
JPN,2006,Winter,Japan
JAM,2016,Summer,Jamaica
AUS,1896,Summer,Australia/Great Britain
PUR,1972,Summer,Puerto Rico
BAH,1960,Summer,Bahamas
LCA,2012,Summer,Saint Lucia
SLO,1992,Winter,Slovenia
BER,1972,Summer,Bermuda
USA,1964,Summer,Bingo
ROU,1972,Winter,Romania-2
HKG,1984,Summer,Hong Kong
SRI,2008,Summer,Sri Lanka
THA,2004,Summer,Thailand-2
LAT,2016,Summer,Latvia
MAD,1968,Summer,Madagascar
ANT,2016,Summer,Antigua and Barbuda
GBR,1912,Summer,Great Britain-1
TUR,1936,Summer,Cuxhaven
ISL,1948,Winter,Iceland
ESP,1960,Summer,Tajamar
THA,2008,Summer,Thailand
GBR,1964,Winter,Great Britain-2
KOR,1988,Summer,South Korea-1
RUS,1994,Winter,Russia
GUA,1988,Winter,Guatemala
BRN,2004,Summer,Bahrain
CHI,1992,Summer,Chile
FRG,1984,Winter,West Germany
EST,2016,Summer,Estonia
CUB,2008,Summer,Cuba-1
SUI,1952,Winter,Switzerland-2
GDR,1984,Winter,East Germany
FIN,1912,Summer,rn-2
NCA,2004,Summer,Nicaragua
CMR,2008,Summer,Cameroon
AUS,2008,Summer,Australia-2
USA,1964,Summer,Glider
USA,1956,Summer,Tineke
USA,1972,Winter,United States-2
POR,1948,Summer,Portugal
GRE,1952,Winter,Greece
MON,1936,Summer,Monaco
IRL,1992,Winter,Ireland-2
HKG,1960,Summer,Hong Kong
URS,1952,Summer,Uragan
ARG,1928,Summer,Cupidon III
SGP,2012,Summer,Singapore
BOT,1992,Summer,Botswana
LUX,1912,Summer,Luxembourg
GRE,1960,Summer,Nirefs
GBR,1932,Winter,Great Britain
NZL,1984,Winter,New Zealand
GRE,1956,Winter,Greece
ARG,1964,Winter,Argentina-1
CAN,1992,Summer,Canada-2
FIN,2012,Summer,Finland
ANG,2016,Summer,Angola
JPN,1964,Summer,Miss Nippon V
BAR,1992,Summer,Barbados
KOR,1992,Winter,South Korea
SMR,1992,Summer,San Marino
URU,2012,Summer,Uruguay
HUN,1998,Winter,Hungary
HAI,1932,Summer,Haiti
SUI,2012,Summer,Switzerland-2
GEO,2000,Summer,Georgia
GER,1996,Summer,Germany-2
GER,1956,Summer,Germany
FRA,1900,Summer,Pierre et Jean-4
FRG,1972,Winter,West Germany
MDA,1994,Winter,Moldova
CUB,1924,Summer,Cuba
AHO,1988,Winter,Netherlands Antilles
SWE,1936,Summer,Ilderim
IRL,1924,Summer,Ireland-2
TLS,2008,Summer,Timor Leste
SWE,2000,Summer,Sweden
BUL,1992,Winter,Bulgaria-2
ISR,2008,Summer,Israel
TUR,1992,Summer,Turkey
ITA,1936,Summer,Italia
LAT,1924,Winter,Latvia
GBR,1900,Summer,Great Britain-2
GBR,1900,Summer,France/Great Britain
CAF,2004,Summer,Central African Republic
IVB,2004,Summer,British Virgin Islands
ITA,1964,Summer,Aldebaran
DEN,1912,Summer,Denmark-3
IND,1980,Summer,India
MGL,1992,Summer,Mongolia
MRI,1988,Summer,Mauritius
PHI,2016,Summer,Philippines
NGR,1972,Summer,Nigeria
CAN,1994,Winter,Canada
URU,1932,Summer,Uruguay
GBR,1952,Summer,Titia
CAN,1912,Summer,Toronto Argonauts
GBR,1960,Winter,Great Britain
THA,1964,Summer,Linglom
GER,2000,Summer,Germany
URS,1960,Winter,Soviet Union
KOS,2016,Summer,Kosovo
FRA,1900,Summer,Gitana-2
SWE,1956,Winter,Sweden
FRA,1900,Summer,Rozenn-3
GHA,1952,Summer,Ghana
FRA,1972,Winter,France
TCH,1964,Summer,Czechoslovakia
POL,1932,Summer,Poland
USA,1904,Summer,United States-12
FRA,1964,Summer,Pigoule
USA,1904,Summer,United States-5
BEL,1924,Summer,Belgium
FRA,1900,Summer,Crocodile-11
INA,2008,Summer,Indonesia-2
HAI,1960,Summer,Haiti
SWZ,2016,Summer,Swaziland
GDR,1988,Winter,East Germany
TPE,1964,Summer,Chinese Taipei
CPV,2004,Summer,Cape Verde
SLO,1998,Winter,Slovenia
GDR,1988,Winter,East Germany-2
GBR,1956,Summer,Chuckles
FIN,1906,Summer,Finland
SWE,2008,Summer,Briar
DEN,1906,Summer,Denmark
USA,2008,Summer,Brentina
LTU,1924,Summer,Lithuania
PAK,1968,Summer,Pakistan
SWE,2004,Summer,Sweden-2
FSM,2004,Summer,Federated States of Micronesia
ISL,1912,Summer,Iceland
SUI,1948,Winter,Switzerland
LBA,2012,Summer,Libya
NIG,1964,Summer,Niger
CAY,1996,Summer,Cayman Islands
LIE,1948,Winter,Liechtenstein
PRK,1980,Summer,North Korea
IRI,2016,Summer,Iran
HAI,2000,Summer,Haiti
BUR,2000,Summer,Burkina Faso
TPE,1996,Summer,Chinese Taipei
TUN,2004,Summer,Tunisia
CHN,2006,Winter,China
GER,1896,Summer,Germany
NED,1996,Summer,Netherlands
SWE,1928,Summer,Sweden
NED,1952,Winter,Netherlands
TPE,1988,Winter,Chinese Taipei
INA,1972,Summer,Indonesia
HUN,1988,Winter,Hungary
THA,1988,Summer,Thailand
SLO,2002,Winter,Slovenia
LBR,1972,Summer,Liberia
SRB,2010,Winter,Serbia
URU,1960,Summer,Uruguay
GBR,1908,Summer,Wales-4
POL,1992,Summer,Poland-1
LUX,1932,Summer,Luxembourg
GEQ,1996,Summer,Equatorial Guinea
ITA,2010,Winter,Italy
URS,1956,Summer,Soviet Union
GER,1912,Summer,Germany-2
POR,2008,Summer,Portugal
POL,1960,Summer,Poland
UAE,2000,Summer,United Arab Emirates
ITA,1960,Summer,Aldebaran II
ITA,1952,Winter,Italy-1
USA,1904,Summer,"Socialer Turnverein, Detroit"
IRL,1992,Summer,Ireland
BEL,1972,Winter,Belgium
CPV,2008,Summer,Cape Verde
USA,1994,Winter,United States-2
DEN,2004,Summer,Denmark-2
MKD,2000,Summer,Macedonia
TUR,1976,Summer,Turkey
NZL,2000,Summer,New Zealand
CHN,2004,Summer,China
HUN,1980,Summer,Hungary
FRA,1900,Summer,Souriceau-4
SWE,1964,Summer,Hayama
SRB,2012,Summer,Serbia-1
NED,1928,Summer,Hollandia
FRA,1904,Summer,France
MEX,1964,Summer,Tlaloc
ARG,1988,Winter,Argentina
NED,2012,Summer,Netherlands
ANT,1976,Summer,Antigua and Barbuda
GRE,1906,Summer,Omilos Ereton Smyrnis
CZE,2000,Summer,Czech Republic-1
BRA,1956,Summer,Brazil
JAM,2000,Summer,Jamaica
USA,1964,Summer,Aphrodite
ISL,1998,Winter,Iceland
IOA,2012,Summer,Individual Olympic Athletes
IND,1924,Summer,India-2
USA,1952,Summer,Comanche
URU,1992,Summer,Uruguay
NOR,1920,Summer,Mosk II
BUL,1992,Summer,Bulgaria-1
GRE,1906,Summer,Nautikos Omilos-3
GRE,1896,Summer,Greece-1
BIZ,1988,Summer,Belize
AUS,2008,Summer,Australia-1
GRE,1960,Summer,Olympion
ESP,2012,Summer,Spain
CIV,1984,Summer,Cote d'Ivoire
USA,1928,Winter,United States-1
CAY,2014,Winter,Cayman Islands
JAM,1964,Summer,Miss Nippon IV
FRA,2006,Winter,France
CHN,2014,Winter,China
SWE,1996,Summer,Sweden-1
ROU,1928,Summer,Romania
GAM,2008,Summer,Gambia
PAN,2016,Summer,Panama
FRA,1996,Summer,France-1
YUG,1988,Winter,Yugoslavia
RUS,2006,Winter,Russia
ETH,2012,Summer,Ethiopia
IRQ,1960,Summer,Iraq
SUR,2004,Summer,Suriname
BRN,1988,Summer,Bahrain
NED,1952,Summer,Thalatta
SWZ,2000,Summer,Swaziland
POL,2016,Summer,Poland-1
LIE,1984,Summer,Liechtenstein
GRE,2008,Summer,Greece-1
LUX,1960,Summer,Luxembourg
VIE,2016,Summer,Vietnam
NGR,1996,Summer,Nigeria
ECU,2004,Summer,Ecuador
CAN,1980,Winter,Canada
PER,2000,Summer,Peru
GRE,2016,Summer,Greece
ARG,1924,Summer,Argentina-2
HKG,2004,Summer,Hong Kong-1
IND,1992,Summer,India
IRL,2016,Summer,Ireland
CHN,1988,Summer,China
CIV,1996,Summer,Cote d'Ivoire
YUG,1960,Summer,Yugoslavia
PNG,2004,Summer,Papua New Guinea
CIV,1968,Summer,Cote d'Ivoire
AHO,1992,Summer,Netherlands Antilles
SGP,1976,Summer,Singapore
CAN,1964,Summer,Serendipity
COM,2008,Summer,Comoros
FRA,1900,Summer,Souvenance
SOL,2016,Summer,Solomon Islands
ARU,2004,Summer,Aruba
AUT,2000,Summer,Austria
NZL,1948,Summer,New Zealand
CAN,2008,Summer,Canada
SUI,1912,Summer,Switzerland
USA,1952,Summer,Llanoria
SVK,2004,Summer,Slovakia-1
NED,1912,Summer,Netherlands
ESP,2002,Winter,Spain
FIN,1936,Summer,Finland
KOR,2006,Winter,South Korea
FRA,2012,Summer,France-1
NOR,1936,Summer,Norway
MYA,1960,Summer,Myanmar
ASA,2004,Summer,American Samoa
RSA,1928,Summer,South Africa
JAM,1948,Summer,Jamaica
KAZ,1994,Winter,Kazakhstan
DEN,2008,Summer,Don Schufro
MON,2016,Summer,Monaco
ARG,1964,Winter,Argentina-2
HAI,1992,Summer,Haiti
GBR,1948,Winter,Great Britain-2
JOR,1988,Summer,Jordan
NED,2002,Winter,Netherlands-1
NGR,2012,Summer,Nigeria
CZE,2012,Summer,Czech Republic-2
BUL,1976,Winter,Bulgaria
PRK,1992,Summer,North Korea
CAY,1984,Summer,Cayman Islands
ISL,1984,Summer,Iceland
AZE,2016,Summer,Azerbaijan
SEN,1976,Summer,Senegal
MAR,1968,Summer,Morocco
GER,1912,Summer,Berliner Ruderverein von 1876-2
ROU,1994,Winter,Romania
RWA,2008,Summer,Rwanda
FSM,2012,Summer,Federated States of Micronesia
GER,2008,Summer,Elvis Va
GER,2012,Summer,Germany-1
ECU,2008,Summer,Ecuador
MAW,1972,Summer,Malawi
HKG,1988,Summer,Hong Kong-1
ITA,1964,Summer,Italy
ITA,2010,Winter,Italy-2
IVB,1988,Summer,British Virgin Islands
AUT,2010,Winter,Austria-1
ISL,1988,Winter,Iceland
POL,2000,Summer,Poland-2
ALG,2016,Summer,Algeria
GER,1936,Summer,Germania II
MGL,2016,Summer,Mongolia
FRA,1900,Summer,Colette-10
AUT,1984,Winter,Austria-2
CAN,2006,Winter,Canada
SEN,1984,Winter,Senegal
KEN,2006,Winter,Kenya
ITA,1912,Summer,Italy
BEL,1920,Summer,Belgium
JPN,1928,Winter,Japan
FRA,1900,Summer,Gwendoline-2
UKR,2010,Winter,Ukraine-2
MDA,2004,Summer,Moldova
GBR,1912,Summer,Leander Club-1
COL,1988,Summer,Colombia
GER,2008,Summer,Satchmo
CAM,2008,Summer,Cambodia
MEX,2000,Summer,Mexico
BEN,1984,Summer,Benin
PRK,2012,Summer,North Korea
ISL,1960,Summer,Iceland
SWE,1912,Summer,Sweden-1
HUN,1976,Winter,Hungary
TUR,1928,Summer,Turkey
BEL,1960,Summer,Meteor
BHU,1992,Summer,Bhutan
USA,1936,Winter,United States-1
CHN,2006,Winter,China-2
AUT,1948,Summer,Austria
CZE,2002,Winter,Czech Republic-2
TKM,2008,Summer,Turkmenistan
SVK,1994,Winter,Slovakia
HUN,1992,Summer,Hungary
TPE,2012,Summer,Chinese Taipei
BRA,1964,Summer,Clementine V
HKG,1968,Summer,Hong Kong
LAT,1928,Summer,Latvia
GBR,1976,Summer,Great Britain
USA,1904,Summer,United States-6
POL,1972,Winter,Poland-1
ROU,2002,Winter,Romania-1
GUA,1992,Summer,Guatemala
VAN,2004,Summer,Vanuatu
ITA,1956,Winter,Italy-1
GRE,1896,Summer,Greece-3
USA,1948,Summer,Hilarius
THA,2006,Winter,Thailand
SRB,2012,Summer,Serbia
SLO,1996,Summer,Slovenia
GRE,1956,Summer,Nikh
SGP,2004,Summer,Singapore-1
JPN,1964,Summer,MitaII
NAM,2016,Summer,Namibia
FIJ,1956,Summer,Fiji
FRA,1912,Summer,Socit Nautique de Bayonne
ESP,1952,Winter,Spain
FRA,1900,Summer,Societ Nautique de la Marne-3
SOM,1972,Summer,Somalia
GER,1936,Summer,Wannsee
ITA,2012,Summer,Italy
GBR,1900,Summer,Cicely-1
SUR,2000,Summer,Suriname
LAT,2004,Summer,Latvia
ISV,1994,Winter,United States Virgin Islands-2
CAN,1992,Summer,Canada-1
MAR,1964,Summer,Morocco
FRG,1968,Winter,West Germany-2
CHN,2004,Summer,China-2
BEL,1952,Summer,Girl Pat
JPN,1932,Summer,Japan
NZL,1968,Winter,New Zealand
MON,2000,Summer,Monaco
CUB,1996,Summer,Cuba
CHA,2008,Summer,Chad
BRU,2012,Summer,Brunei
AUS,1904,Summer,Australia
RSA,1952,Summer,Shoveller
ITA,2016,Summer,Italy-1
SUI,1972,Winter,Switzerland-1
YUG,1976,Winter,Yugoslavia
NGR,1992,Summer,Nigeria
MEX,2008,Summer,Mexico
UAE,2008,Summer,United Arab Emirates
MTN,2000,Summer,Mauritania
ALB,1992,Summer,Albania
ESP,1968,Winter,Spain-2
CIV,1992,Summer,Cote d'Ivoire
CHN,2014,Winter,China-2
FRA,1900,Summer,Nina Claire-30
USA,1968,Winter,United States-3
POL,1948,Summer,Poland
UGA,1984,Summer,Uganda
NIG,2016,Summer,Niger
CAN,1988,Summer,Canada
GBR,1994,Winter,Great Britain
AUS,1984,Winter,Australia
FRA,1952,Winter,France-1
KEN,2008,Summer,Kenya
SRB,1912,Summer,Serbia
TJK,2006,Winter,Tajikistan
SWE,1994,Winter,Sweden
NCA,2008,Summer,Nicaragua
NED,1948,Summer,St. Margrite
PLW,2016,Summer,Palau
EGY,1992,Summer,Egypt
PAN,2000,Summer,Panama
FRA,1908,Summer,France
SUI,1988,Winter,Switzerland
CYP,1994,Winter,Cyprus
ASA,2012,Summer,American Samoa
UAE,2004,Summer,United Arab Emirates
NOR,1960,Summer,Lett
BOH,1900,Summer,Bohemia/Great Britain
BEL,1948,Summer,Dolfijn
ALB,2012,Summer,Albania
USA,2010,Winter,United States-1
SWE,1936,Summer,May Be
UGA,1960,Summer,Uganda
FIN,1932,Winter,Finland
MKD,2004,Summer,Macedonia
LTU,1996,Summer,Lithuania
NEP,2010,Winter,Nepal
ECU,1988,Summer,Ecuador
INA,1992,Summer,Indonesia
RUS,2014,Winter,Russia-2
